My ID,id,title,readyInMinutes,nutrition>caloricBreakdown>percentProtein,nutrition>caloricBreakdown>percentFat,nutrition>caloricBreakdown>percentCarbs,True,servings,image,sourceUrl,summary,aggregateLikes,spoonacularScore,winePairing>pairedWines,winePairing>pairingText
129335,129335,Cranberry Orange Buttermilk Muffins,50,5.1,35.76,59.14,,12,https://spoonacular.com/recipeImages/129335-556x370.jpg,http://www.food.com/recipe/cranberry-orange-buttermilk-muffins-142983,"Cranberry Orange Buttermilk Muffins is a <b>vegetarian</b> recipe with 12 servings. One serving contains <b>357 calories</b>, <b>5g of protein</b>, and <b>14g of fat</b>. For <b>54 cents per serving</b>, this recipe <b>covers 7%</b> of your daily requirements of vitamins and minerals. Not a lot of people really liked this morn meal. It is brought to you by Food.com. 7 people have made this recipe and would make it again. From preparation to the plate, this recipe takes around <b>50 minutes</b>. If you have baking powder, flour, vanillan extract, and a few other ingredients on hand, you can make it. All things considered, we decided this recipe <b>deserves a spoonacular score of 31%</b>. This score is rather bad. Similar recipes include <a href=""https://spoonacular.com/recipes/buttermilk-cranberry-muffins-129125"">Buttermilk Cranberry Muffins</a>, <a href=""https://spoonacular.com/recipes/blueberry-cranberry-buttermilk-muffins-52005"">Blueberry Cranberry Buttermilk Muffins</a>, and <a href=""https://spoonacular.com/recipes/crunchy-cranberry-buttermilk-muffins-128449"">Crunchy Cranberry Buttermilk Muffins</a>.",7,28.0,,
29694,29694,Chorizo-broccoli Wontons,45,20.54,75.99,3.47,,32,https://spoonacular.com/recipeImages/29694-556x370.jpg,http://www.landolakes.com/recipe/287/chorizo-broccoli-wontons,"Need a <b>gluten free and primal hor d'oeuvre</b>? Chorizo-broccoli Wontons could be a tremendous recipe to try. One portion of this dish contains roughly <b>3g of protein</b>, <b>4g of fat</b>, and a total of <b>51 calories</b>. This recipe serves 32 and costs 16 cents per serving. This recipe from landolakes.com has 1 fans. A mixture of broccoli, land o lakes® cream, onion, and a handful of other ingredients are all it takes to make this recipe so delicious. Only a few people really liked this Chinese dish. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 8%</b>. This score is very bad (but still fixable). Similar recipes are <a href=""https://spoonacular.com/recipes/chinese-broccoli-wontons-in-a-light-ginger-soy-broth-14830"">Chinese Broccoli Wontons In A Light Ginger-soy Broth</a>, <a href=""https://spoonacular.com/recipes/penne-with-chorizo-broccoli-221148"">Penne with chorizo & broccoli</a>, and <a href=""https://spoonacular.com/recipes/broccoli-potato-and-chorizo-scramble-181868"">Broccoli, Potato and Chorizo Scramble</a>.",0,6.0,"['riesling', 'gewurztraminer', 'chenin blanc']","Asian on the menu? Try pairing with Riesling, Gewurztraminer, and Chenin Blanc. The best wine for Asian food depends on the cuisine and dish - of course - but these acidic whites pair with a number of traditional meals, spicy or not. The Purple Star Ancient Lakes Riesling with a 5 out of 5 star rating seems like a good match. It costs about 12 dollars per bottle."
92682,92682,Marco Canora's Braised Red Cabbage,75,6.82,23.49,69.69,,6,https://spoonacular.com/recipeImages/92682-556x370.jpg,http://www.food.com/recipe/marco-canoras-braised-red-cabbage-361339,"Marco Canora's Braised Red Cabbage might be just the side dish you are searching for. Watching your figure? This gluten free and vegetarian recipe has <b>224 calories</b>, <b>4g of protein</b>, and <b>6g of fat</b> per serving. This recipe serves 6. For <b>$1.5 per serving</b>, this recipe <b>covers 15%</b> of your daily requirements of vitamins and minerals. If you have wine, brown sugar, onion, and a few other ingredients on hand, you can make it. 1 person has made this recipe and would make it again. From preparation to the plate, this recipe takes about <b>1 hour and 15 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 48%</b>. This score is solid. Try <a href=""https://spoonacular.com/recipes/spiralized-red-cabbage-kohlrabi-slaw-with-cilantro-vinaigrette-926282"">Spiralized Red Cabbage Kohlrabi Slaw with Cilantro Vinaigrette</a>, <a href=""https://spoonacular.com/recipes/marco-polo-negroni-493315"">Marco Polo Negroni</a>, and <a href=""https://spoonacular.com/recipes/guinness-braised-short-rib-tacos-with-guinness-braised-cabbage-486592"">Guinness Braised Short Rib Tacos with Guinness Braised Cabbage</a> for similar recipes.",1,45.0,,
149257,149257,Chocolate Chip Bundt Cake,60,5.22,47.07,47.71,,8,https://spoonacular.com/recipeImages/149257-556x370.jpg,http://www.seriouseats.com/recipes/2013/07/one-bowl-chocolate-chip-bundt-cake-recipe.html,"You can never have too many dessert recipes, so give Chocolate Chip Bundt Cake a try. One serving contains <b>766 calories</b>, <b>10g of protein</b>, and <b>40g of fat</b>. This recipe serves 8. For <b>$1.22 per serving</b>, this recipe <b>covers 9%</b> of your daily requirements of vitamins and minerals. 1 person has made this recipe and would make it again. From preparation to the plate, this recipe takes approximately <b>1 hour</b>. A mixture of butter, chocolate chips, brown sugar, and a handful of other ingredients are all it takes to make this recipe so tasty. All things considered, we decided this recipe <b>deserves a spoonacular score of 21%</b>. This score is not so outstanding. Try <a href=""https://spoonacular.com/recipes/chocolate-chip-bundt-cake-130670"">Chocolate Chip Bundt Cake</a>, <a href=""https://spoonacular.com/recipes/chocolate-chip-bundt-cake-480447"">Chocolate Chip Bundt Cake</a>, and <a href=""https://spoonacular.com/recipes/chocolate-chip-bundt-cake-60534"">Chocolate Chip Bundt Cake</a> for similar recipes.",0,19.0,,
189467,189467,Roasted Rosemary Potatoes,45,8.95,19.77,71.28,,8,https://spoonacular.com/recipeImages/189467-556x370.jpg,http://www.epicurious.com/recipes/food/views/Roasted-Rosemary-Potatoes-51170330,"Roasted Rosemary Potatoes is a <b>gluten free and vegan</b> side dish. This recipe makes 8 servings with <b>165 calories</b>, <b>3g of protein</b>, and <b>4g of fat</b> each. For <b>60 cents per serving</b>, this recipe <b>covers 7%</b> of your daily requirements of vitamins and minerals. 1 person has made this recipe and would make it again. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. Head to the store and pick up pepper, distilled vinegar, olive oil, and a few other things to make it today. All things considered, we decided this recipe <b>deserves a spoonacular score of 31%</b>. This score is rather bad. Try <a href=""https://spoonacular.com/recipes/roasted-garlic-soup-with-rosemary-roasted-potatoes-38722"">Roasted Garlic Soup With Rosemary Roasted Potatoes</a>, <a href=""https://spoonacular.com/recipes/rosemary-roasted-potatoes-404463"">Rosemary Roasted Potatoes</a>, and <a href=""https://spoonacular.com/recipes/rosemary-roasted-potatoes-120615"">Rosemary Roasted Potatoes</a> for similar recipes.",0,52.0,,
131018,131018,Easy Cheesecake,35,6.49,61.98,31.53,,1,https://spoonacular.com/recipeImages/131018-556x370.jpg,http://dessert.food.com/recipe/easy-cheesecake-67287,"One portion of this dish contains around <b>36g of protein</b>, <b>151g of fat</b>, and a total of <b>2174 calories</b>. This recipe serves 1. For <b>$5.65 per serving</b>, this recipe <b>covers 38%</b> of your daily requirements of vitamins and minerals. This recipe from dessert.food.com has 1 fans. From preparation to the plate, this recipe takes around <b>35 minutes</b>. If you have cream cheese, eggs, cream, and a few other ingredients on hand, you can make it. All things considered, we decided this recipe <b>deserves a spoonacular score of 65%</b>. This score is solid. Similar recipes are <a href=""https://spoonacular.com/recipes/easy-cheesecake-blueberry-cheesecake-bars-525594"">Easy Cheesecake – Blueberry Cheesecake Bars</a>, <a href=""https://spoonacular.com/recipes/easy-cheesecake-217747"">Easy cheesecake</a>, and <a href=""https://spoonacular.com/recipes/easy-cheesecake-184007"">Easy Cheesecake</a>.",1,62.0,[],
35584,35584,Peanut Butter-apple Wraps,45,12.26,44.02,43.72,,4,https://spoonacular.com/recipeImages/35584-556x370.jpg,http://www.readyseteat.com/recipes-Peanut-ButterApple-Wraps-5279.html,"Peanut Butter-apple Wraps is a <b>vegan</b> side dish. This recipe makes 4 servings with <b>437 calories</b>, <b>14g of protein</b>, and <b>22g of fat</b> each. For <b>64 cents per serving</b>, this recipe <b>covers 15%</b> of your daily requirements of vitamins and minerals. This recipe from readyseteat.com has 154 fans. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. If you have creamy peanut butter, flour tortillas, granola cereal, and a few other ingredients on hand, you can make it. All things considered, we decided this recipe <b>deserves a spoonacular score of 92%</b>. This score is awesome. Similar recipes include <a href=""https://spoonacular.com/recipes/peanut-butter-banana-wraps-608171"">Peanut Butter & Banana Wraps</a>, <a href=""https://spoonacular.com/recipes/peanut-butter-and-banana-wraps-158939"">Peanut Butter and Banana Wraps</a>, and <a href=""https://spoonacular.com/recipes/peanut-butter-banana-and-granola-wraps-209964"">Peanut Butter, Bananan and Granola Wraps</a>.",154,91.0,[],
194615,194615,Roasted Organic Chicken with Moroccan Spices,45,28.66,65.02,6.32,,4,https://spoonacular.com/recipeImages/194615-556x370.jpg,http://www.epicurious.com:80/recipes/food/views/Roasted-Organic-Chicken-with-Moroccan-Spices-231437,"You can never have too many main course recipes, so give Roasted Organic Chicken with Moroccan Spices a try. One portion of this dish contains roughly <b>70g of protein</b>, <b>63g of fat</b>, and a total of <b>911 calories</b>. For <b>$4.84 per serving</b>, this recipe <b>covers 52%</b> of your daily requirements of vitamins and minerals. This recipe serves 4. If you have garlic cloves, salt, lemon peel, and a few other ingredients on hand, you can make it. To use up the hungarian paprika you could follow this main course with the <a href=""https://spoonacular.com/recipes/rose-levy-beranbaums-chocolate-tomato-cake-with-mystery-ganache-27408"">Rose Levy Beranbaum's Chocolate Tomato Cake with Mystery Ganache</a> as a dessert. 1 person has made this recipe and would make it again. It is a good option if you're following a <b>gluten free, dairy free, and whole 30</b> diet. Taking all factors into account, this recipe <b>earns a spoonacular score of 78%</b>, which is good. Try <a href=""https://spoonacular.com/recipes/roasted-organic-chicken-with-moroccan-spices-107237"">Roasted Organic Chicken with Moroccan Spices</a>, <a href=""https://spoonacular.com/recipes/roasted-chicken-with-moroccan-spices-144816"">Roasted Chicken With Moroccan Spices</a>, and <a href=""https://spoonacular.com/recipes/roasted-mushrooms-with-moroccan-spices-596253"">Roasted Mushrooms with Moroccan Spices</a> for similar recipes.",0,56.0,,
64678,64678,Gingerbread Manor House,45,4.29,21.94,73.77,,8,https://spoonacular.com/recipeImages/64678-556x370.ashx,http://www.mccormick.com/Recipes/Other/Gingerbread-Manor-House.aspx,"This recipe serves 8. If <b>$1.33 per serving</b> falls in your budget, Gingerbread Manor House might be a super <b>dairy free</b> recipe to try. One portion of this dish contains about <b>9g of protein</b>, <b>21g of fat</b>, and a total of <b>863 calories</b>. <b>Christmas</b> will be even more special with this recipe. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. 8 people have tried and liked this recipe. A mixture of sugar, file folders, pizza wheel, and a handful of other ingredients are all it takes to make this recipe so delicious. All things considered, we decided this recipe <b>deserves a spoonacular score of 41%</b>. This score is solid. Similar recipes include <a href=""https://spoonacular.com/recipes/the-old-manor-house-traditional-victorian-christmas-pudding-122921"">The Old Manor House Traditional Victorian Christmas Pudding</a>, <a href=""https://spoonacular.com/recipes/gingerbread-house-mini-gingerbread-houses-133058"">Gingerbread House (Mini Gingerbread Houses)</a>, and <a href=""https://spoonacular.com/recipes/gingerbread-house-371982"">Gingerbread House</a>.",8,38.0,[],
68316,68316,2-Tier Lemon Raspberry Cake,240,6.94,8.25,84.81,,40,https://spoonacular.com/recipeImages/68316-556x370.jpeg,http://www.foodnetwork.com/recipes/sandra-lee/2-tier-lemon-raspberry-cake-recipe/index.html,"2-Tier Lemon Raspberry Cake requires approximately <b>4 hours</b> from start to finish. This dessert has <b>294 calories</b>, <b>3g of protein</b>, and <b>3g of fat</b> per serving. This recipe serves 40 and costs 57 cents per serving. It is a good option if you're following a <b>dairy free</b> diet. 11 person found this recipe to be delicious and satisfying. If you have champagne extract, diameter plastic dowel rods, cardboard cake rounds, and a few other ingredients on hand, you can make it. It is brought to you by Foodnetwork. Overall, this recipe earns a <b>not so great spoonacular score of 23%</b>. Similar recipes are <a href=""https://spoonacular.com/recipes/2-tier-lemon-raspberry-cake-308082"">2-Tier Lemon Raspberry Cake</a>, <a href=""https://spoonacular.com/recipes/top-tier-devils-food-cake-with-sour-cream-fudge-frosting-187822"">""Top Tier"" Devil's Food Cake with Sour Cream-Fudge Frosting</a>, and <a href=""https://spoonacular.com/recipes/lemon-angel-food-cake-filled-with-lemon-curd-and-fresh-raspberry-126330"">Lemon Angel Food Cake Filled With Lemon Curd and Fresh Raspberry</a>.",11,69.0,,
47932,47932,Chocolate-covered Apples,45,3.39,42.22,54.39,,2,https://spoonacular.com/recipeImages/47932-556x370.jpg,http://www.cinnamonspiceandeverythingnice.com/2008/10/chocolate-apples-sights-from-farm.html,"You can never have too many side dish recipes, so give Chocolate-covered Apples a try. This recipe makes 2 servings with <b>772 calories</b>, <b>7g of protein</b>, and <b>37g of fat</b> each. For <b>$3.13 per serving</b>, this recipe <b>covers 16%</b> of your daily requirements of vitamins and minerals. 1 person were glad they tried this recipe. A mixture of apples, m&m's, shortening, and a handful of other ingredients are all it takes to make this recipe so delicious. It is a good option if you're following a <b>gluten free and dairy free</b> diet. From preparation to the plate, this recipe takes around <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 40%</b>. This score is good. Try <a href=""https://spoonacular.com/recipes/chocolate-covered-spider-apples-587574"">Chocolate Covered Spider Apples</a>, <a href=""https://spoonacular.com/recipes/rustic-caramel-and-chocolate-covered-apples-553555"">Rustic Caramel and chocolate covered apples</a>, and <a href=""https://spoonacular.com/recipes/chocolate-covered-oreo-apples-with-candy-worms-794162"">Chocolate Covered Oreo Apples with Candy Worms</a> for similar recipes.",0,37.0,,
100755,100755,Cheesy Spaghetti With Bacon and Peas,30,17.04,46.04,36.92,,4,https://spoonacular.com/recipeImages/100755-556x370.jpg,http://www.food.com/recipe/cheesy-spaghetti-with-bacon-and-peas-269010,"Cheesy Spaghetti With Bacon and Peas might be just the main course you are searching for. One serving contains <b>1173 calories</b>, <b>50g of protein</b>, and <b>60g of fat</b>. For <b>$2.76 per serving</b>, this recipe <b>covers 35%</b> of your daily requirements of vitamins and minerals. This recipe serves 4. If you have plus extra parmesan cheese, olive oil, peas, and a few other ingredients on hand, you can make it. To use up the onion you could follow this main course with the <a href=""https://spoonacular.com/recipes/candy-corn-cupcakes-63881"">Candy Corn Cupcakes</a> as a dessert. 1 person has made this recipe and would make it again. From preparation to the plate, this recipe takes approximately <b>30 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 72%</b>. This score is solid. Similar recipes include <a href=""https://spoonacular.com/recipes/spaghetti-with-peas-492935"">Spaghetti With Peas</a>, <a href=""https://spoonacular.com/recipes/spaghetti-carbonara-with-peas-695206"">Spaghetti Carbonara with Peas</a>, and <a href=""https://spoonacular.com/recipes/pancetta-and-peas-with-spaghetti-and-egg-18033"">Pancettan And Peas With Spaghetti And Egg</a>.",1,69.0,[],
183311,183311,Easy Beans and Frank Soup,370,16.84,26.34,56.82,,6,https://spoonacular.com/recipeImages/183311-556x370.jpg,https://www.bettycrocker.com/recipes/easy-beans-and-frank-soup/69f87161-ecf0-4f40-9260-15423c7d8c8d,"Easy Beans and Frank Soup might be just the main course you are searching for. Watching your figure? This gluten free, dairy free, and whole 30 recipe has <b>288 calories</b>, <b>13g of protein</b>, and <b>9g of fat</b> per serving. For <b>93 cents per serving</b>, this recipe <b>covers 18%</b> of your daily requirements of vitamins and minerals. This recipe serves 6. A mixture of baked beans, onion, eight-vegetable juice, and a handful of other ingredients are all it takes to make this recipe so scrumptious. To use up the onion you could follow this main course with the <a href=""https://spoonacular.com/recipes/candy-corn-cupcakes-63881"">Candy Corn Cupcakes</a> as a dessert. 1 person were impressed by this recipe. It is perfect for <b>Autumn</b>. This recipe is typical of American cuisine. From preparation to the plate, this recipe takes about <b>6 hours and 10 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 72%</b>. This score is good. Try <a href=""https://spoonacular.com/recipes/easy-bacon-and-frank-bbq-beans-278263"">Easy Bacon and Frank BBQ Beans</a>, <a href=""https://spoonacular.com/recipes/foraged-frank-and-beans-14797"">Foraged Frank And Beans</a>, and <a href=""https://spoonacular.com/recipes/franks-hot-chocolate-481263"">Frank’s Hot Chocolate</a> for similar recipes.",0,69.0,[],
79137,79137,Cinnamon Oat Pancakes,12,10.4,28.9,60.7,,4,https://spoonacular.com/recipeImages/79137-556x370.jpg,http://framed-mylifeonepictureatatime.blogspot.com/2009/06/cinnamon-oat-pancakes.html,"Need a <b>vegetarian morn meal</b>? Cinnamon Oat Pancakes could be a spectacular recipe to try. For <b>71 cents per serving</b>, this recipe <b>covers 26%</b> of your daily requirements of vitamins and minerals. This recipe serves 4. One serving contains <b>713 calories</b>, <b>18g of protein</b>, and <b>23g of fat</b>. This recipe is liked by 1 foodies and cooks. Head to the store and pick up baking powder, flour, eggs, and a few other things to make it today. From preparation to the plate, this recipe takes approximately <b>12 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 68%</b>. This score is solid. Similar recipes are <a href=""https://spoonacular.com/recipes/sponsored-vanilla-and-oat-pancakes-with-whipped-vanilla-sour-cream-920721"">SPONSORED: Vanillan and Oat Pancakes With Whipped Vanilla Sour Cream</a>, <a href=""https://spoonacular.com/recipes/whole-wheat-apple-cinnamon-pancakes-with-cinnamon-syrup-548079"">Whole Wheat Apple Cinnamon Pancakes with Cinnamon Syrup</a>, and <a href=""https://spoonacular.com/recipes/cinnamon-oat-pancakes-597854"">Cinnamon Oat Pancakes</a>.",1,63.0,,
163631,163631,Chocolate Banana Cookies and Cream Smoothies,5,10.08,17.73,72.19,,2,https://spoonacular.com/recipeImages/163631-556x370.jpg,https://www.bettycrocker.com/recipes/chocolate-banana-cookies-cream-smoothies/2342cbb7-434c-4475-b4cb-85ff6302b8e0,"Chocolate Banana Cookies and Cream Smoothies might be just the morn meal you are searching for. One serving contains <b>250 calories</b>, <b>7g of protein</b>, and <b>5g of fat</b>. This recipe serves 2. For <b>62 cents per serving</b>, this recipe <b>covers 11%</b> of your daily requirements of vitamins and minerals. If you have smoothie chocolate banana, creme-filled chocolate sandwich cookies, milk, and a few other ingredients on hand, you can make it. Only a few people made this recipe, and 1 would say it hit the spot. From preparation to the plate, this recipe takes about <b>5 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 42%</b>. This score is pretty good. Try <a href=""https://spoonacular.com/recipes/chocolate-banana-smoothies-425313"">Chocolate Banana Smoothies</a>, <a href=""https://spoonacular.com/recipes/peanutty-chocolate-banana-smoothies-164637"">Peanutty Chocolate Banana Smoothies</a>, and <a href=""https://spoonacular.com/recipes/chocolate-peanut-butter-banana-smoothies-169959"">Chocolate-Peanut Butter-Banana Smoothies</a> for similar recipes.",0,38.0,"['cream sherry', 'madeira', 'prosecco']","Cream Sherry, Madeira, and Prosecco are my top picks for Cookies. Sweet bubbly Prosecco doesn't overwhelm simple sugar or shortbread cookies, a sweet cream sherry complements spiced cookies, and madeira's nutty notes match cookies with nuts perfectly. You could try NV Johnson Estate Cream Sherry. Reviewers quite like it with a 5 out of 5 star rating and a price of about 19 dollars per bottle."
23682,23682,"Grilled Eggplant, Tomatoes, and Zucchini",45,5.53,66.51,27.96,,4,https://spoonacular.com/recipeImages/23682-556x370.jpg,http://www.myrecipes.com/recipe/grilled-eggplant-tomatoes-zucchini-10000001194610/,"You can never have too many side dish recipes, so give Grilled Eggplant, Tomatoes, and Zucchini a try. This caveman, gluten free, primal, and fodmap friendly recipe serves 4 and costs <b>$1.5 per serving</b>. One serving contains <b>244 calories</b>, <b>4g of protein</b>, and <b>19g of fat</b>. 1 person were impressed by this recipe. <b>The Fourth Of July</b> will be even more special with this recipe. Head to the store and pick up zucchinis, olive oil, roma tomatoes, and a few other things to make it today. From preparation to the plate, this recipe takes about <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 50%</b>. This score is pretty good. Try <a href=""https://spoonacular.com/recipes/grilled-haddock-with-eggplant-zucchini-and-tomatoes-603729"">Grilled Haddock with Eggplant, Zucchini and Tomatoes</a>, <a href=""https://spoonacular.com/recipes/zucchini-noodles-with-eggplant-and-tomatoes-839776"">Zucchini ""Noodles"" With Eggplant and Tomatoes</a>, and <a href=""https://spoonacular.com/recipes/baked-zucchini-eggplant-aubergine-and-tomatoes-104023"">Baked Zucchini Eggplant (Aubergine) and Tomatoes</a> for similar recipes.",0,42.0,,
33832,33832,Lentil Bulgur Salad With Feta And Mint,40,17.06,37.38,45.56,,6,https://spoonacular.com/recipeImages/33832-556x370.jpg,http://mypantryshelf.com/2011/04/13/lentil-bulgur-salad-with-feta-and-mint/,"Lentil Bulgur Salad With Fetan And Mint is a <b>vegetarian</b> main course. This recipe serves 6 and costs $1.8 per serving. One portion of this dish contains approximately <b>16g of protein</b>, <b>16g of fat</b>, and a total of <b>368 calories</b>. 5 people have tried and liked this recipe. A mixture of bulgur, walnuts, lemon zest, and a handful of other ingredients are all it takes to make this recipe so delicious. To use up the olive oil you could follow this main course with the <a href=""https://spoonacular.com/recipes/sauteed-banana-granola-and-yogurt-parfait-624619"">Sauteed Banana, Granolan and Yogurt Parfait</a> as a dessert. From preparation to the plate, this recipe takes around <b>40 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 94%</b>. This score is amazing. Try <a href=""https://spoonacular.com/recipes/blueberry-and-feta-bulgur-salad-with-mint-dressing-708204"">Blueberry and Feta Bulgur Salad with Mint Dressing</a>, <a href=""https://spoonacular.com/recipes/warm-lentil-salad-with-grapes-feta-and-mint-758677"">Warm Lentil Salad with Grapes, Feta, and Mint</a>, and <a href=""https://spoonacular.com/recipes/lentil-sprout-and-bulgur-salad-98849"">Lentil Sprout and Bulgur Salad</a> for similar recipes.",5,93.0,[],
126841,126841,Blueberry Lime Jam,40,0.47,0.47,99.06,,6,https://spoonacular.com/recipeImages/126841-556x370.jpg,http://www.food.com/recipe/blueberry-lime-jam-64235,"Blueberry Lime Jam might be just the condiment you are searching for. This recipe makes 6 servings with <b>739 calories</b>, <b>1g of protein</b>, and <b>0g of fat</b> each. For <b>$1.88 per serving</b>, this recipe <b>covers 5%</b> of your daily requirements of vitamins and minerals. This recipe from Food.com has 72 fans. If you have sugar, lime juice, lime zest, and a few other ingredients on hand, you can make it. It is a good option if you're following a <b>gluten free, fodmap friendly, and vegan</b> diet. From preparation to the plate, this recipe takes around <b>40 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 24%</b>. This score is not so spectacular. Try <a href=""https://spoonacular.com/recipes/blueberry-key-lime-pie-smoothie-510838"">Blueberry Key Lime Pie Smoothie</a>, <a href=""https://spoonacular.com/recipes/blueberry-lime-mold-127296"">Blueberry Lime Mold</a>, and <a href=""https://spoonacular.com/recipes/blueberry-lime-salsa-51730"">Blueberry Lime Salsa</a> for similar recipes.",72,21.0,,
102772,102772,Fred's Green Chile & Chicken Enchiladas,120,25.07,48.46,26.47,,6,https://spoonacular.com/recipeImages/102772-556x370.jpg,http://mexican.food.com/recipe/freds-green-chile-chicken-enchiladas-44390,"You can never have too many main course recipes, so give Fred's Green Chile & Chicken Enchiladas a try. One serving contains <b>674 calories</b>, <b>41g of protein</b>, and <b>35g of fat</b>. This recipe serves 6 and costs $2.63 per serving. It is an <b>affordable</b> recipe for fans of Mexican food. This recipe from mexican.food.com has 1 fans. Head to the store and pick up chilies, cilantro, cream of mushroom soup, and a few other things to make it today. To use up the half & half cream you could follow this main course with the <a href=""https://spoonacular.com/recipes/coconut-cream-pie-made-with-half-half-157893"">Coconut Cream Pie Made With Half & Half</a> as a dessert. From preparation to the plate, this recipe takes around <b>2 hours</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 59%</b>. This score is solid. Similar recipes are <a href=""https://spoonacular.com/recipes/green-chile-chicken-enchiladas-516392"">Green Chile Chicken Enchiladas</a>, <a href=""https://spoonacular.com/recipes/green-chile-chicken-enchiladas-876675"">Green Chile Chicken Enchiladas</a>, and <a href=""https://spoonacular.com/recipes/green-chile-chicken-enchiladas-197325"">Green Chile Chicken Enchiladas</a>.",1,60.0,"['cava', 'shiraz', 'grenache']","Chili on the menu? Try pairing with Cava, Shiraz, and Grenache. These juicy reds don't have too much tannin (important for spicy foods), but a sparkling wine like cava can tame the heat even better. One wine you could try is Codorniu Brut Cava. It has 4.3 out of 5 stars and a bottle costs about 11 dollars."
85694,85694,Tuna Curry in a Hurry,15,18.52,73.95,7.53,,4,https://spoonacular.com/recipeImages/85694-556x370.png,http://allrecipes.com/Recipe/tuna-curry-in-a-hurry/detail.aspx,"Tuna Curry in a Hurry might be a good recipe to expand your main course collection. One portion of this dish contains around <b>14g of protein</b>, <b>21g of fat</b>, and a total of <b>256 calories</b>. This gluten free, primal, pescatarian, and ketogenic recipe serves 4 and costs <b>83 cents per serving</b>. 1 person were glad they tried this recipe. Only a few people really liked this Indian dish. If you have butter, bell pepper, onion, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes roughly <b>15 minutes</b>. It is brought to you by Allrecipes. Taking all factors into account, this recipe <b>earns a spoonacular score of 39%</b>, which is not so super. Try <a href=""https://spoonacular.com/recipes/tuna-curry-in-a-hurry-455350"">Tuna Curry in a Hurry</a>, <a href=""https://spoonacular.com/recipes/curry-in-a-hurry-37375"">Curry in a Hurry</a>, and <a href=""https://spoonacular.com/recipes/curry-in-a-hurry-37335"">Curry In A Hurry</a> for similar recipes.",0,29.0,"['merlot', 'pinot noir', 'rose wine']","Merlot, Pinot Noir, and rosé Wine are my top picks for Tuna. Though fish is often paired with white wine, 'meatier' fish like tuna can absolutely go with red wine. A Rosé will also pair nicely, particularly if your tunan is prepared with ingredients better suited to a white wine. The NV Miranda Lambert Belle Sweet Merlot Wine with a 4.4 out of 5 star rating seems like a good match. It costs about 26 dollars per bottle."
89707,89707,Tuna With Apricot Chipotle Glaze,9,45.08,30.81,24.11,,6,https://spoonacular.com/recipeImages/89707-556x370.jpg,http://www.food.com/recipe/tuna-with-apricot-chipotle-glaze-234224,"Tuna With Apricot Chipotle Glaze might be just the main course you are searching for. One serving contains <b>409 calories</b>, <b>53g of protein</b>, and <b>16g of fat</b>. For <b>$8.09 per serving</b>, this recipe <b>covers 37%</b> of your daily requirements of vitamins and minerals. This recipe serves 6. 1 person were impressed by this recipe. A mixture of oil, apricot jam, salt and pepper, and a handful of other ingredients are all it takes to make this recipe so scrumptious. To use up the juice of lime you could follow this main course with the <a href=""https://spoonacular.com/recipes/cranberry-orange-juice-slushee-128682"">Cranberry-Orange Juice Slushee</a> as a dessert. It is a good option if you're following a <b>gluten free, dairy free, and pescatarian</b> diet. From preparation to the plate, this recipe takes around <b>9 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 95%</b>. This score is super. Try <a href=""https://spoonacular.com/recipes/grilled-cornish-game-hens-with-apricot-chipotle-glaze-48781"">Grilled Cornish Game Hens with Apricot-Chipotle Glaze</a>, <a href=""https://spoonacular.com/recipes/apricot-french-toast-with-apricot-glaze-48910"">Apricot French Toast With Apricot Glaze</a>, and <a href=""https://spoonacular.com/recipes/apricot-glaze-chicken-117112"">Apricot-Glaze Chicken</a> for similar recipes.",1,94.0,"['merlot', 'pinot noir', 'rose wine']","Merlot, Pinot Noir, and rosé Wine are great choices for Tuna. Though fish is often paired with white wine, 'meatier' fish like tuna can absolutely go with red wine. A Rosé will also pair nicely, particularly if your tunan is prepared with ingredients better suited to a white wine. You could try Sagebrush Annie's Ventura County Cabernet Sauvignon & Merlot Ventura County. Reviewers quite like it with a 5 out of 5 star rating and a price of about 32 dollars per bottle."
