My ID,id,title,readyInMinutes,nutrition>caloricBreakdown>percentProtein,nutrition>caloricBreakdown>percentFat,nutrition>caloricBreakdown>percentCarbs,True,servings,image,sourceUrl,summary,aggregateLikes,spoonacularScore,winePairing>pairedWines,winePairing>pairingText
35131,35131,Peanut Butter Banana Bread,55,9.76,35.17,55.07,,5,https://spoonacular.com/recipeImages/35131-556x370.jpg,http://www.joythebaker.com/blog/2011/02/peanut-butter-banana-bread/,"Peanut Butter Banana Bread is a <b>vegetarian</b> morn meal. For <b>69 cents per serving</b>, this recipe <b>covers 22%</b> of your daily requirements of vitamins and minerals. This recipe serves 5. One portion of this dish contains roughly <b>17g of protein</b>, <b>25g of fat</b>, and a total of <b>653 calories</b>. 1121 person were glad they tried this recipe. Head to the store and pick up granulated sugar, creamy all-natural peanut butter, vanilla yogurt, and a few other things to make it today. From preparation to the plate, this recipe takes around <b>55 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 75%</b>. This score is solid. Try <a href=""https://spoonacular.com/recipes/peanut-butter-banana-bread-we-call-it-savannah-bread-865600"">Peanut Butter Banana Bread: We Call It Savannah Bread</a>, <a href=""https://spoonacular.com/recipes/peanut-butter-banana-bread-35778"">Peanut Butter Banana Bread</a>, and <a href=""https://spoonacular.com/recipes/peanut-butter-banana-bread-35195"">Peanut Butter Banana Bread</a> for similar recipes.",1121,71.0,[],
168597,168597,Cheese and Spinach Muffins,30,23.37,67.8,8.83,,12,https://spoonacular.com/recipeImages/168597-556x370.jpg,http://www.BettyCrocker.com/recipes/cheese-and-spinach-muffins/5cb9112c-1ac5-4b6a-aaa6-0428c87109e0,"You can never have too many morn meal recipes, so give Cheese and Spinach Muffins a try. This gluten free and ketogenic recipe serves 12 and costs <b>17 cents per serving</b>. One portion of this dish contains around <b>3g of protein</b>, <b>4g of fat</b>, and a total of <b>50 calories</b>. This recipe is liked by 1 foodies and cooks. If you have parmesan cheese, green onions, milk, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes roughly <b>30 minutes</b>. It is brought to you by BettyCrocker.com. With a spoonacular <b>score of 19%</b>, this dish is rather bad. Similar recipes are <a href=""https://spoonacular.com/recipes/spinach-cheese-muffins-65535"">Spinach & Cheese Muffins</a>, <a href=""https://spoonacular.com/recipes/cheese-and-spinach-muffins-167204"">Cheese and Spinach Muffins</a>, and <a href=""https://spoonacular.com/recipes/spinach-and-goats-cheese-muffins-578181"">Spinach and goat’s cheese muffins</a>.",0,16.0,,
28673,28673,Chicken With Artichokes And Angel Hair,25,39.66,34.21,26.13,,4,https://spoonacular.com/recipeImages/28673-556x370.jpg,http://www.marthastewart.com/337905/chicken-with-artichokes-and-angel-hair,"You can never have too many main course recipes, so give Chicken With Artichokes And Angel Hair a try. One portion of this dish contains approximately <b>83g of protein</b>, <b>32g of fat</b>, and a total of <b>861 calories</b>. This recipe serves 4 and costs $4.67 per serving. 362 people have made this recipe and would make it again. If you have olive oil, artichoke hearts, coarse salt and ground pepper, and a few other ingredients on hand, you can make it. To use up the butter you could follow this main course with the <a href=""https://spoonacular.com/recipes/cinnamon-butter-cake-60334"">Cinnamon Butter Cake</a> as a dessert. From preparation to the plate, this recipe takes roughly <b>25 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 96%</b>. This score is tremendous. Try <a href=""https://spoonacular.com/recipes/angel-hair-chicken-110878"">Angel Hair & Chicken</a>, <a href=""https://spoonacular.com/recipes/creamy-chicken-angel-hair-391101"">Creamy Chicken Angel Hair</a>, and <a href=""https://spoonacular.com/recipes/basil-chicken-over-angel-hair-668085"">Basil Chicken Over Angel Hair</a> for similar recipes.",362,96.0,,
89209,89209,Gingered Tuna Salad,20,16.27,71.8,11.93,,4,https://spoonacular.com/recipeImages/89209-556x370.jpg,http://www.food.com/recipe/gingered-tuna-salad-162700,"Gingered Tuna Salad might be just the main course you are searching for. This recipe makes 4 servings with <b>308 calories</b>, <b>14g of protein</b>, and <b>25g of fat</b> each. For <b>$2.1 per serving</b>, this recipe <b>covers 15%</b> of your daily requirements of vitamins and minerals. A few people made this recipe, and 15 would say it hit the spot. From preparation to the plate, this recipe takes approximately <b>20 minutes</b>. It is a good option if you're following a <b>gluten free, dairy free, pescatarian, and ketogenic</b> diet. If you have cayenne pepper, onion, curry powder, and a few other ingredients on hand, you can make it. To use up the crystallized ginger you could follow this main course with the <a href=""https://spoonacular.com/recipes/bulgur-pudding-with-candied-ginger-and-figs-759940"">Bulgur Pudding with Candied Ginger and Figs</a> as a dessert. All things considered, we decided this recipe <b>deserves a spoonacular score of 62%</b>. This score is pretty good. Similar recipes are <a href=""https://spoonacular.com/recipes/sundays-healthy-yummy-real-tuna-salad-for-tuna-salad-melt-89711"">Sunday's Healthy, Yummy, Real Tuna Salad - for Tuna Salad, Melt</a>, <a href=""https://spoonacular.com/recipes/gingered-spaghetti-salad-400771"">Gingered Spaghetti Salad</a>, and <a href=""https://spoonacular.com/recipes/gingered-chicken-salad-42015"">Gingered Chicken Salad</a>.",15,45.0,"['merlot', 'pinot noir', 'rose wine']","Merlot, Pinot Noir, and rosé Wine are my top picks for Tuna. Though fish is often paired with white wine, 'meatier' fish like tuna can absolutely go with red wine. A Rosé will also pair nicely, particularly if your tunan is prepared with ingredients better suited to a white wine. One wine you could try is Rolling Stones 50th Anniversary Forty Licks Merlot Wine. It has 4.8 out of 5 stars and a bottle costs about 17 dollars."
178113,178113,Buffalo Chicken Fingers with Blue Cheese Dressing,35,32.31,38.65,29.04,,8,https://spoonacular.com/recipeImages/178113-556x370.jpg,http://www.bettycrocker.com/recipes/buffalo-chicken-fingers-with-blue-cheese-dressing/df13e79e-a12a-451a-a9c4-bba29f30ce4c,"Buffalo Chicken Fingers with Blue Cheese Dressing might be just the main course you are searching for. This recipe serves 8 and costs $1.13 per serving. Watching your figure? This dairy free recipe has <b>294 calories</b>, <b>23g of protein</b>, and <b>12g of fat</b> per serving. It is brought to you by Betty Crocker. 1 person has tried and liked this recipe. A mixture of pepper, frank' buffalo wings sauce, parsley flakes, and a handful of other ingredients are all it takes to make this recipe so tasty. To use up the eggs you could follow this main course with the <a href=""https://spoonacular.com/recipes/rose-levy-beranbaums-chocolate-tomato-cake-with-mystery-ganache-27408"">Rose Levy Beranbaum's Chocolate Tomato Cake with Mystery Ganache</a> as a dessert. Overall, this recipe earns a <b>good spoonacular score of 48%</b>. Similar recipes include <a href=""https://spoonacular.com/recipes/buffalo-chicken-fingers-with-blue-cheese-dressing-159882"">Buffalo Chicken Fingers with Blue Cheese Dressing</a>, <a href=""https://spoonacular.com/recipes/buffalo-seasoned-chicken-fingers-with-blue-cheese-dipping-sauce-210172"">Buffalo-Seasoned Chicken Fingers With Blue Cheese Dipping Sauce</a>, and <a href=""https://spoonacular.com/recipes/buffalo-chicken-salad-with-blue-cheese-dressing-530784"">Buffalo Chicken Salad with Blue Cheese Dressing</a>.",0,45.0,,
190953,190953,Peach-Vanilla Cream Pops,45,3.46,36.92,59.62,,8,https://spoonacular.com/recipeImages/190953-556x370.jpg,http://www.epicurious.com:80/recipes/food/views/Peach-Vanilla-Cream-Pops-365731,"Peach-Vanilla Cream Pops might be just the dessert you are searching for. This recipe makes 8 servings with <b>147 calories</b>, <b>1g of protein</b>, and <b>6g of fat</b> each. For <b>$1.2 per serving</b>, this recipe <b>covers 3%</b> of your daily requirements of vitamins and minerals. 1 person found this recipe to be delicious and satisfying. If you have vanilla bean, heavy whipping cream, yogurt, and a few other ingredients on hand, you can make it. It is a good option if you're following a <b>gluten free and vegetarian</b> diet. From preparation to the plate, this recipe takes around <b>45 minutes</b>. It is brought to you by Epicurious. Overall, this recipe earns a <b>not so tremendous spoonacular score of 14%</b>. Try <a href=""https://spoonacular.com/recipes/peach-vanilla-cream-pops-185532"">Peach-Vanilla Cream Pops</a>, <a href=""https://spoonacular.com/recipes/vanilla-peach-pops-604563"">vanilla peach pops</a>, and <a href=""https://spoonacular.com/recipes/cinnamon-vanilla-peach-pie-ice-cream-609537"">Cinnamon Vanilla Peach Pie Ice Cream</a> for similar recipes.",0,12.0,,
33950,33950,Pasta with Lentil Bolognese,45,20.03,20.9,59.07,,6,https://spoonacular.com/recipeImages/33950-556x370.jpg,http://www.epicurious.com/recipes/food/views/Pasta-with-Lentil-Bolognese-239172,"Pasta with Lentil Bolognese might be just the main course you are searching for. One serving contains <b>643 calories</b>, <b>32g of protein</b>, and <b>15g of fat</b>. For <b>$2.28 per serving</b>, this recipe <b>covers 39%</b> of your daily requirements of vitamins and minerals. This recipe serves 6. Head to the store and pick up shaped pasta, olive oil, kosher salt and pepper, and a few other things to make it today. To use up the kosher salt you could follow this main course with the <a href=""https://spoonacular.com/recipes/low-fat-crumbs-cake-kosher-dairy-130933"">Low Fat Crumbs Cake (Kosher-Dairy)</a> as a dessert. Not a lot of people made this recipe, and 1 would say it hit the spot. From preparation to the plate, this recipe takes about <b>45 minutes</b>. With a spoonacular <b>score of 91%</b>, this dish is spectacular. Try <a href=""https://spoonacular.com/recipes/veal-+-lentil-bolognese-587139"">Veal + Lentil Bolognese</a>, <a href=""https://spoonacular.com/recipes/spaghetti-with-vegetarian-lentil-bolognese-625055"">Spaghetti with Vegetarian Lentil Bolognese</a>, and <a href=""https://spoonacular.com/recipes/spaghetti-with-chicken-sausage-and-lentil-bolognese-496899"">Spaghetti with Chicken Sausage and Lentil Bolognese</a> for similar recipes.",0,90.0,[],"No one wine will suit every pasta dish. Pasta in a tomato-based sauce will usually work well with a medium-bodied red, such as a montepulciano or chianti. Pasta with seafood or pesto will fare better with a light-bodied white, such as a pinot grigio. Cheese-heavy pasta can pair well with red or white - you might try a sangiovese wine for hard cheeses and a chardonnay for soft cheeses. We may be able to make a better recommendation if you ask again with a specific pasta dish."
178616,178616,Easy Creamy Pesto Chicken,30,63.74,25.78,10.48,,4,https://spoonacular.com/recipeImages/178616-556x370.jpg,https://www.bettycrocker.com/recipes/easy-creamy-pesto-chicken/258015e1-8c1c-4b8f-806c-3055d0fc540e,"Easy Creamy Pesto Chicken might be just the main course you are searching for. For <b>$1.51 per serving</b>, this recipe <b>covers 14%</b> of your daily requirements of vitamins and minerals. This recipe serves 4. Watching your figure? This caveman, gluten free, dairy free, and primal recipe has <b>161 calories</b>, <b>25g of protein</b>, and <b>5g of fat</b> per serving. 1 person were impressed by this recipe. It is brought to you by Betty Crocker. From preparation to the plate, this recipe takes about <b>30 minutes</b>. Head to the store and pick up basil pesto, chicken breasts, sun-dried tomatoes, and a few other things to make it today. All things considered, we decided this recipe <b>deserves a spoonacular score of 53%</b>. This score is good. Try <a href=""https://spoonacular.com/recipes/creamy-pesto-chicken-873734"">Creamy Pesto Chicken</a>, <a href=""https://spoonacular.com/recipes/creamy-pesto-chicken-pasta-910153"">Creamy Pesto Chicken Pasta</a>, and <a href=""https://spoonacular.com/recipes/creamy-pesto-chicken-soup-514643"">Creamy Pesto Chicken Soup</a> for similar recipes.",0,50.0,[],
185709,185709,Aztec Sluggers,10,3.25,71.73,25.02,,2,https://spoonacular.com/recipeImages/185709-556x370.jpg,http://www.epicurious.com/recipes/food/views/233303,"Aztec Sluggers requires around <b>10 minutes</b> from start to finish. One serving contains <b>423 calories</b>, <b>3g of protein</b>, and <b>28g of fat</b>. This recipe serves 2 and costs $2.06 per serving. Head to the store and pick up sugar, kahlúa, freshly strong coffee, and a few other things to make it today. 1 person were glad they tried this recipe. It is brought to you by Epicurious. All things considered, we decided this recipe <b>deserves a spoonacular score of 17%</b>. This score is rather bad. Try <a href=""https://spoonacular.com/recipes/aztec-sluggers-185593"">Aztec Sluggers</a>, <a href=""https://spoonacular.com/recipes/sluggers-strawberry-slushies-185484"">Sluggers' Strawberry Slushies</a>, and <a href=""https://spoonacular.com/recipes/aztec-vegetables-402261"">Aztec Vegetables</a> for similar recipes.",0,14.0,,
34503,34503,Sprouts,45,25.56,7.24,67.2,,1,https://spoonacular.com/recipeImages/34503-556x370.jpg,http://www.cookstr.com/recipes/sprouts,"Sprouts might be just the main course you are searching for. One serving contains <b>461 calories</b>, <b>30g of protein</b>, and <b>3g of fat</b>. This recipe serves 1 and costs 73 cents per serving. It is a good option if you're following a <b>gluten free and vegan</b> diet. 1 person has made this recipe and would make it again. A mixture of beans, lentils, peas, and a handful of other ingredients are all it takes to make this recipe so scrumptious. To use up the peas you could follow this main course with the <a href=""https://spoonacular.com/recipes/easy-peasy-strawberry-dessert-642058"">Easy Peasy Strawberry Dessert</a> as a dessert. From preparation to the plate, this recipe takes around <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 95%</b>. This score is tremendous. Similar recipes are <a href=""https://spoonacular.com/recipes/brussels-sprouts-baaji-indian-spiced-brussels-sprouts-10985"">Brussels Sprouts Baaji (indian Spiced Brussels Sprouts)</a>, <a href=""https://spoonacular.com/recipes/20-uses-for-sprouts-stir-fry-with-sprouts-482195"">20 Uses for Sprouts & Stir Fry with Sprouts</a>, and <a href=""https://spoonacular.com/recipes/moong-sprouts-salad-how-to-make-moong-sprouts-salad-487343"">moong sprouts salad , how to make moong sprouts salad</a>.",0,95.0,,
80804,80804,Pulled-Pork Tacos,15,44.2,17.33,38.47,,6,https://spoonacular.com/recipeImages/80804-556x370.jpg,http://www.myrecipes.com/recipe/pulled-pork-tacos-10000001192494/,"Pulled-Pork Tacos might be just the main course you are searching for. This gluten free and dairy free recipe serves 6 and costs <b>$1.65 per serving</b>. One portion of this dish contains around <b>37g of protein</b>, <b>6g of fat</b>, and a total of <b>286 calories</b>. This recipe is typical of Mexican cuisine. From preparation to the plate, this recipe takes roughly <b>15 minutes</b>. 1 person has made this recipe and would make it again. Head to the store and pick up ground cumin, lime, cilantro leaves, and a few other things to make it today. To use up the lime you could follow this main course with the <a href=""https://spoonacular.com/recipes/lime-angel-food-cake-with-lime-glaze-and-pistachios-185602"">Lime Angel Food Cake with Lime Glaze and Pistachios</a> as a dessert. All things considered, we decided this recipe <b>deserves a spoonacular score of 74%</b>. This score is solid. Try <a href=""https://spoonacular.com/recipes/pulled-pork-tacos-754329"">Pulled Pork Tacos</a>, <a href=""https://spoonacular.com/recipes/bbq-pulled-pork-tacos-669220"">BBQ Pulled Pork Tacos</a>, and <a href=""https://spoonacular.com/recipes/crock-pot-pulled-pork-tacos-and-then-some-102371"">Crock Pot Pulled Pork Tacos and then Some</a> for similar recipes.",0,71.0,"['riesling', 'sparkling rose', 'pinot noir']","Riesling, Sparkling rosé, and Pinot Noir are great choices for Mexican. Acidic white wines like riesling or low-tannin reds like pinot noir can work well with Mexican dishes. Sparkling rosé is a safe pairing too. The Barefoot Cellars Riesling Wine with a 5 out of 5 star rating seems like a good match. It costs about 13 dollars per bottle."
84969,84969,Sea Bass on the Grill,55,72.95,21.82,5.23,,2,https://spoonacular.com/recipeImages/84969-556x370.jpg,http://www.food.com/recipe/sea-bass-on-the-grill-299071,"Need a <b>caveman, gluten free, dairy free, and primal main course</b>? Sea Bass on the Grill could be a super recipe to try. This recipe serves 2 and costs $5.76 per serving. One serving contains <b>351 calories</b>, <b>61g of protein</b>, and <b>8g of fat</b>. A mixture of lemon juice, onion flakes, parsley flakes, and a handful of other ingredients are all it takes to make this recipe so scrumptious. Only a few people made this recipe, and 1 would say it hit the spot. From preparation to the plate, this recipe takes about <b>55 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 73%</b>. This score is solid. Similar recipes include <a href=""https://spoonacular.com/recipes/how-to-grill-chicken-on-stove-top-easy-grill-pan-method-861459"">How to Grill Chicken on Stove-Top (Easy Grill Pan Method)</a>, <a href=""https://spoonacular.com/recipes/baked-sea-scallops-with-crispy-gluten-free-topping-914298"">Baked Sea Scallops with Crispy Gluten Free Topping</a>, and <a href=""https://spoonacular.com/recipes/rib-eye-grill-145800"">Rib-eye Grill</a>.",0,70.0,"['pinot grigio', 'gruener veltliner', 'pinot noir']","Pinot Grigio, Gruener Veltliner, and Pinot Noir are my top picks for Seabass. Fish is as diverse as wine, so it's hard to pick wines that go with every fish. A crisp white wine, such as a pinot grigio or Grüner Veltliner, will suit any delicately flavored white fish. Meaty, strongly flavored fish such as salmon and tuna can even handle a light red wine, such as a pinot noir. The Ecco Domani Pinot Grigio della Venezie Wine with a 5 out of 5 star rating seems like a good match. It costs about 15 dollars per bottle."
148727,148727,Watermelon Margarita,45,5.83,3.41,90.76,,1,https://spoonacular.com/recipeImages/148727-556x370.png,http://allrecipes.com/Recipe/Watermelon-Margarita/Detail.aspx,"Watermelon Margarita requires roughly <b>45 minutes</b> from start to finish. This recipe makes 1 servings with <b>210 calories</b>, <b>2g of protein</b>, and <b>0g of fat</b> each. For <b>$2.52 per serving</b>, this recipe <b>covers 6%</b> of your daily requirements of vitamins and minerals. It will be a hit at your <b>Summer</b> event. Not a lot of people made this recipe, and 1 would say it hit the spot. It is a good option if you're following a <b>gluten free and vegan</b> diet. It is brought to you by Allrecipes. Head to the store and pick up agave nectar, lime juice, watermelon, and a few other things to make it today. It works well as a beverage. Taking all factors into account, this recipe <b>earns a spoonacular score of 29%</b>, which is not so excellent. Try <a href=""https://spoonacular.com/recipes/watermelon-margarita-907233"">Watermelon Margarita</a>, <a href=""https://spoonacular.com/recipes/watermelon-margarita-403191"">Watermelon Margarita</a>, and <a href=""https://spoonacular.com/recipes/watermelon-margarita-603048"">Watermelon Margarita</a> for similar recipes.",1,26.0,[],
10629,10629,Crispy Roasted Brussels Sprouts,40,15.76,54.02,30.22,,1,https://spoonacular.com/recipeImages/10629-556x370.png,http://www.domessticated.com/2011/02/creative-guest-chef-roasted-brussels.html,"Crispy Roasted Brussels Sprouts might be just the side dish you are searching for. This recipe serves 1. Watching your figure? This gluten free, primal, and vegetarian recipe has <b>307 calories</b>, <b>24g of protein</b>, and <b>8g of fat</b> per serving. For <b>$3.85 per serving</b>, this recipe <b>covers 40%</b> of your daily requirements of vitamins and minerals. It can be enjoyed any time, but it is especially good for <b>Christmas</b>. This recipe is liked by 12 foodies and cooks. Head to the store and pick up brussels sprouts, garlic, juice of lemon, and a few other things to make it today. From preparation to the plate, this recipe takes approximately <b>40 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 97%</b>. This score is great. Similar recipes include <a href=""https://spoonacular.com/recipes/crispy-roasted-brussels-sprouts-557116"">Crispy Roasted Brussels Sprouts</a>, <a href=""https://spoonacular.com/recipes/roasted-brussels-sprouts-with-crispy-pancetta-752342"">Roasted Brussels Sprouts with Crispy Pancetta</a>, and <a href=""https://spoonacular.com/recipes/roasted-brussels-sprouts-with-crispy-capers-and-carrots-235447"">Roasted Brussels Sprouts With Crispy Capers and Carrots</a>.",12,94.0,,
31178,31178,Black- Eyed Peas And Vegetable Salad,2,11.75,51.52,36.73,,2,https://spoonacular.com/recipeImages/31178-556x370.jpg,http://recipes.menshealth.com/Recipe/black-eyed-peas-and-vegetable-salad.aspx,"You can never have too many main course recipes, so give Black- Eyed Peas And Vegetable Salad a try. Watching your figure? This gluten free and vegan recipe has <b>521 calories</b>, <b>16g of protein</b>, and <b>29g of fat</b> per serving. This recipe serves 2 and costs $1.4 per serving. From preparation to the plate, this recipe takes around <b>2 minutes</b>. Only a few people made this recipe, and 1 would say it hit the spot. Head to the store and pick up bell pepper, onion, bell pepper, and a few other things to make it today. To use up the canolan oil you could follow this main course with the <a href=""https://spoonacular.com/recipes/cherry-apricot-turnovers-48799"">Cherry-Apricot Turnovers</a> as a dessert. All things considered, we decided this recipe <b>deserves a spoonacular score of 88%</b>. This score is awesome. Try <a href=""https://spoonacular.com/recipes/fall-vegetable-soup-with-black-eyed-peas-and-grilled-chicken-232254"">Fall Vegetable Soup with Black-Eyed Peas and Grilled Chicken</a>, <a href=""https://spoonacular.com/recipes/southwestern-bean-salad-with-black-beans-black-eyed-peas-pepp-31171"">Southwestern Bean Salad With Black Beans, Black-eyed Peas, Pepp</a>, and <a href=""https://spoonacular.com/recipes/barley-salad-with-ham-and-black-eyed-peas-735490"">Barley Salad With Ham and Black-Eyed Peas</a> for similar recipes.",0,86.0,,
36902,36902,The Modern Pea And Ham Soup Recipe,40,15.46,26.99,57.55,,1,https://spoonacular.com/recipeImages/36902-556x370.jpg,http://www.kitchendaily.com/recipe/the-modern-pea-and-ham-soup-143087,"The Modern Pean And Ham Soup Recipe might be just the main course you are searching for. For <b>$7.01 per serving</b>, this recipe <b>covers 41%</b> of your daily requirements of vitamins and minerals. One serving contains <b>599 calories</b>, <b>24g of protein</b>, and <b>18g of fat</b>. This recipe serves 1. 1 person were glad they tried this recipe. It is a good option if you're following a <b>gluten free and vegan</b> diet. A mixture of baby leeks, garlic, olive oil, and a handful of other ingredients are all it takes to make this recipe so flavorful. To use up the olive oil you could follow this main course with the <a href=""https://spoonacular.com/recipes/sauteed-banana-granola-and-yogurt-parfait-624619"">Sauteed Banana, Granolan and Yogurt Parfait</a> as a dessert. It will be a hit at your <b>Autumn</b> event. From preparation to the plate, this recipe takes approximately <b>40 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 84%</b>. This score is spectacular. Similar recipes include <a href=""https://spoonacular.com/recipes/the-modern-cafe-modern-fish-cakes-397733"">The Modern Cafe - Modern Fish Cakes</a>, <a href=""https://spoonacular.com/recipes/spiced-vegetarian-lentil-soup-recipe-secret-recipe-club-46429"">Spiced Vegetarian Lentil Soup Recipe {secret Recipe Club}</a>, and <a href=""https://spoonacular.com/recipes/cold-pea-salad-914741"">Cold Pea Salad</a>.",0,83.0,,
83922,83922,Grilled Chicken Paillard,45,75.54,21.09,3.37,,1,https://spoonacular.com/recipeImages/83922-556x370.jpg,http://www.marthastewart.com/356051/grilled-chicken-paillard,"Grilled Chicken Paillard might be just the main course you are searching for. This recipe serves 1. One portion of this dish contains roughly <b>97g of protein</b>, <b>12g of fat</b>, and a total of <b>548 calories</b>. For <b>$4.79 per serving</b>, this recipe <b>covers 34%</b> of your daily requirements of vitamins and minerals. 1 person were impressed by this recipe. It can be enjoyed any time, but it is especially good for <b>The Fourth Of July</b>. It is a good option if you're following a <b>caveman, gluten free, dairy free, and primal</b> diet. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. Head to the store and pick up chicken breasts, red-pepper flakes, salt and pepper, and a few other things to make it today. All things considered, we decided this recipe <b>deserves a spoonacular score of 78%</b>. This score is solid. Similar recipes include <a href=""https://spoonacular.com/recipes/grilled-chicken-paillard-with-arugula-and-lemon-vinaigrette-8261"">Grilled Chicken Paillard With Arugulan And Lemon Vinaigrette</a>, <a href=""https://spoonacular.com/recipes/grilled-chicken-paillard-with-arugula-and-shaved-pecorino-743865"">Grilled Chicken Paillard with Arugulan and Shaved Pecorino</a>, and <a href=""https://spoonacular.com/recipes/grilled-chicken-paillard-with-lemon-and-black-pepper-and-arugula-tomato-salad-302391"">Grilled Chicken Paillard with Lemon and Black Pepper and Arugula-Tomato Salad</a>.",1,81.0,,
187962,187962,Brown Sugar Cookies,45,4.13,39.69,56.18,,48,https://spoonacular.com/recipeImages/187962-556x370.jpg,http://www.epicurious.com/recipes/food/views/Brown-Sugar-Cookies-367569,"Brown Sugar Cookies might be a good recipe to expand your dessert recipe box. For <b>6 cents per serving</b>, this recipe <b>covers 1%</b> of your daily requirements of vitamins and minerals. This recipe makes 48 servings with <b>68 calories</b>, <b>1g of protein</b>, and <b>3g of fat</b> each. This recipe is liked by 1 foodies and cooks. <b>Christmas</b> will be even more special with this recipe. If you have kosher salt, ground cinnamon, ground ginger, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes around <b>45 minutes</b>. It is brought to you by Epicurious. It is a good option if you're following a <b>vegetarian</b> diet. All things considered, we decided this recipe <b>deserves a spoonacular score of 7%</b>. This score is improvable. Similar recipes include <a href=""https://spoonacular.com/recipes/soft-batch-brown-butter-brown-sugar-cookies-515712"">Soft Batch Brown Butter Brown Sugar Cookies</a>, <a href=""https://spoonacular.com/recipes/brown-butter-brown-sugar-cookies-583628"">Brown Butter, Brown Sugar Cookies</a>, and <a href=""https://spoonacular.com/recipes/brown-butter-brown-sugar-cookies-621467"">Brown Butter Brown Sugar Cookies</a>.",0,5.0,,
131083,131083,Cheesecake Cupcakes,34,5.64,42.27,52.09,,16,https://spoonacular.com/recipeImages/131083-556x370.jpg,http://www.food.com/recipe/cheesecake-cupcakes-83621,"The recipe Cheesecake Cupcakes could satisfy your American craving in around <b>34 minutes</b>. This recipe serves 16 and costs 30 cents per serving. One portion of this dish contains approximately <b>3g of protein</b>, <b>10g of fat</b>, and a total of <b>212 calories</b>. Head to the store and pick up egg, sugar, water, and a few other things to make it today. This recipe from Food.com has 1 fans. All things considered, we decided this recipe <b>deserves a spoonacular score of 12%</b>. This score is rather bad. Try <a href=""https://spoonacular.com/recipes/cookies-and-cream-cheesecake-cupcakes-aka-oreo-cheesecake-cupcakes-543602"">Cookies and Cream Cheesecake Cupcakes {akan Oreo Cheesecake Cupcakes}</a>, <a href=""https://spoonacular.com/recipes/cheesecake-cupcakes-543274"">Cheesecake Cupcakes</a>, and <a href=""https://spoonacular.com/recipes/cheesecake-cupcakes-737063"">Cheesecake Cupcakes</a> for similar recipes.",0,10.0,[],
127549,127549,Calamondin Marmalade With a Kick,40,1.01,1.02,97.97,,3,https://spoonacular.com/recipeImages/127549-556x370.jpg,http://www.food.com/recipe/calamondin-marmalade-with-a-kick-451860,"Calamondin Marmalade With a Kick might be just the condiment you are searching for. One portion of this dish contains roughly <b>3g of protein</b>, <b>1g of fat</b>, and a total of <b>1144 calories</b>. For <b>$1.68 per serving</b>, this recipe <b>covers 11%</b> of your daily requirements of vitamins and minerals. This recipe serves 3. Only a few people made this recipe, and 1 would say it hit the spot. From preparation to the plate, this recipe takes about <b>40 minutes</b>. Head to the store and pick up habanero pepper, jalapenos, sugar, and a few other things to make it today. It is a good option if you're following a <b>gluten free, fodmap friendly, and vegan</b> diet. All things considered, we decided this recipe <b>deserves a spoonacular score of 33%</b>. This score is not so great. Similar recipes include <a href=""https://spoonacular.com/recipes/calamondin-cupcakes-518600"">Calamondin Cupcakes</a>, <a href=""https://spoonacular.com/recipes/the-secret-ingredient-marmalade-marmalade-and-stinky-cheese-canaps-207595"">The Secret Ingredient (Marmalade): Marmalade and Stinky Cheese Canapés</a>, and <a href=""https://spoonacular.com/recipes/orange-marmalade-ricotta-cupcakes-with-marmalade-buttercream-frosting-63880"">Orange Marmalade-Ricotta Cupcakes with Marmalade Buttercream Frosting</a>.",0,30.0,,
