My ID,id,title,readyInMinutes,nutrition>caloricBreakdown>percentProtein,nutrition>caloricBreakdown>percentFat,nutrition>caloricBreakdown>percentCarbs,True,servings,image,sourceUrl,summary,aggregateLikes,spoonacularScore,winePairing>pairedWines,winePairing>pairingText
18386,18386,"Baked Gnocchi With Pesto, Peas, And Pancetta",17,12.16,42.62,45.22,,5,https://spoonacular.com/recipeImages/18386-556x370.jpg,http://www.biggirlssmallkitchen.com/2009/04/working-with-what-you-have-mom-and-pop.html,"The recipe Baked Gnocchi With Pesto, Peas, And Pancetta could satisfy your Mediterranean craving in about <b>17 minutes</b>. One serving contains <b>784 calories</b>, <b>24g of protein</b>, and <b>37g of fat</b>. For <b>$3.25 per serving</b>, you get a main course that serves 5. 13 people have tried and liked this recipe. If you have milk, gnocchi, pancetta, and a few other ingredients on hand, you can make it. To use up the flour you could follow this main course with the <a href=""https://spoonacular.com/recipes/apple-tart-with-caramel-sauce-47961"">Apple Tart with Caramel Sauce</a> as a dessert. All things considered, we decided this recipe <b>deserves a spoonacular score of 56%</b>. This score is solid. Try <a href=""https://spoonacular.com/recipes/potato-gnocchi-with-pancetta-peas-and-sage-100262"">Potato Gnocchi With Pancetta, Peas and Sage</a>, <a href=""https://spoonacular.com/recipes/sweet-pea-pesto-pancetta-gnocchi-588248"">Sweet Pea Pesto & Pancetta Gnocchi</a>, and <a href=""https://spoonacular.com/recipes/ricotta-gnocchi-with-arugula-pesto-and-pancetta-877965"">Ricotta Gnocchi with Arugula Pesto and Pancetta</a> for similar recipes.",13,53.0,"['chianti', 'trebbiano', 'verdicchio']","Gnocchi works really well with Chianti, Trebbiano, and Verdicchio. Italians know food and they know wine. Trebbiano and Verdicchio are Italian white wines that pair well with fish and white meat, while Chianti is a great Italian red for heavier, bolder dishes. The Fonterutoli Chianti Classico with a 4.3 out of 5 star rating seems like a good match. It costs about 8 dollars per bottle."
178210,178210,Caramel-Drizzled Brownie Hearts,175,4.43,28.02,67.55,,8,https://spoonacular.com/recipeImages/178210-556x370.jpg,https://www.bettycrocker.com/recipes/caramel-drizzled-brownie-hearts/5c9bb974-0ac1-4ce0-a3f5-042cd32d9463,"Caramel-Drizzled Brownie Hearts might be a good recipe to expand your dessert recipe box. This vegetarian recipe serves 8 and costs <b>88 cents per serving</b>. One serving contains <b>494 calories</b>, <b>6g of protein</b>, and <b>16g of fat</b>. If you have original supreme premium brownie mix, whipping cream, pecans, and a few other ingredients on hand, you can make it. This recipe from Betty Crocker has 180 fans. It is a <b>very reasonably priced</b> recipe for fans of American food. From preparation to the plate, this recipe takes around <b>2 hours and 55 minutes</b>. Taking all factors into account, this recipe <b>earns a spoonacular score of 22%</b>, which is not so outstanding. Try <a href=""https://spoonacular.com/recipes/caramel-drizzled-brownie-hearts-175257"">Caramel-Drizzled Brownie Hearts</a>, <a href=""https://spoonacular.com/recipes/traditional-caramel-drizzled-brownie-hearts-162859"">Traditional Caramel-Drizzled Brownie Hearts</a>, and <a href=""https://spoonacular.com/recipes/caramel-drizzled-spoons-386804"">Caramel-Drizzled Spoons</a> for similar recipes.",180,19.0,[],
82974,82974,Smoky Chili Joes,45,19.1,28.93,51.97,,6,https://spoonacular.com/recipeImages/82974-556x370.jpg,http://www.myrecipes.com/recipe/smoky-chili-joes-10000001559263/,"Smoky Chili Joes might be just the <b>American</b> recipe you are searching for. This recipe serves 6. One portion of this dish contains approximately <b>24g of protein</b>, <b>16g of fat</b>, and a total of <b>506 calories</b>. For <b>$1.47 per serving</b>, this recipe <b>covers 23%</b> of your daily requirements of vitamins and minerals. 1 person were impressed by this recipe. It works well as a main course. It will be a hit at your <b>The Super Bowl</b> event. Head to the store and pick up sharp cheddar cheese, extralean ground beef, chili powder, and a few other things to make it today. To use up the onion you could follow this main course with the <a href=""https://spoonacular.com/recipes/candy-corn-cupcakes-63881"">Candy Corn Cupcakes</a> as a dessert. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 57%</b>. This score is solid. Similar recipes include <a href=""https://spoonacular.com/recipes/smoky-sloppy-joes-with-green-chiles-680743"">Smoky Sloppy Joes with Green Chiles</a>, <a href=""https://spoonacular.com/recipes/chili-sloppy-joes-282280"">Chili Sloppy Joes</a>, and <a href=""https://spoonacular.com/recipes/vegetarian-chili-joes-619201"">Vegetarian Chili Joes</a>.",0,57.0,[],
79075,79075,Chicken And Dumplings Recipe,25,11.19,37.64,51.17,,8,https://spoonacular.com/recipeImages/79075-556x370.jpg,http://www.foodrepublic.com/2011/06/19/chicken-and-dumplings-recipe,"Chicken And Dumplings Recipe might be just the main course you are searching for. For <b>$1.92 per serving</b>, this recipe <b>covers 19%</b> of your daily requirements of vitamins and minerals. One portion of this dish contains roughly <b>37g of protein</b>, <b>28g of fat</b>, and a total of <b>558 calories</b>. This recipe serves 8. 19 people were glad they tried this recipe. A mixture of self-rising flour, chicken broth, rotisserie chicken, and a handful of other ingredients are all it takes to make this recipe so yummy. All things considered, we decided this recipe <b>deserves a spoonacular score of 62%</b>. This score is good. Similar recipes are <a href=""https://spoonacular.com/recipes/chicken-and-dumplings-recipe-12427"">Chicken And Dumplings Recipe</a>, <a href=""https://spoonacular.com/recipes/sui-kow-recipe-dumplings-45991"">Sui Kow Recipe (dumplings/??)</a>, and <a href=""https://spoonacular.com/recipes/shrimp-dumplings-recipe-har-gow-40761"">Shrimp Dumplings Recipe (har Gow/??)</a>.",19,62.0,,
166517,166517,Easy Italian Beef Sandwiches,520,32.36,58.39,9.25,,24,https://spoonacular.com/recipeImages/166517-556x370.jpg,http://www.BettyCrocker.com/recipes/easy-italian-beef-sandwiches/802da3cd-087f-4f0b-a4de-58507b90c4f5,"The recipe Easy Italian Beef Sandwiches could satisfy your Mediterranean craving in roughly <b>8 hours and 40 minutes</b>. This recipe serves 24 and costs 84 cents per serving. One portion of this dish contains about <b>14g of protein</b>, <b>11g of fat</b>, and a total of <b>169 calories</b>. Only a few people really liked this main course. 1 person were impressed by this recipe. A mixture of beef chuck roast, dressing, mozzarella cheese, and a handful of other ingredients are all it takes to make this recipe so delicious. To use up the bread you could follow this main course with the <a href=""https://spoonacular.com/recipes/coffee-cake-banana-bread-509375"">Coffee Cake Banana Bread</a> as a dessert. All things considered, we decided this recipe <b>deserves a spoonacular score of 34%</b>. This score is not so spectacular. Similar recipes include <a href=""https://spoonacular.com/recipes/slow-cooker-italian-beef-sandwiches-or-pepperoncini-beef-601745"">Slow-Cooker Italian Beef Sandwiches or Pepperoncini Beef</a>, <a href=""https://spoonacular.com/recipes/moms-italian-beef-sandwiches-380060"">Mom's Italian Beef Sandwiches</a>, and <a href=""https://spoonacular.com/recipes/italian-beef-sandwiches-169412"">Italian Beef Sandwiches</a>.",0,32.0,"['chianti', 'trebbiano', 'verdicchio']","Italian can be paired with Chianti, Trebbiano, and Verdicchio. Italians know food and they know wine. Trebbiano and Verdicchio are Italian white wines that pair well with fish and white meat, while Chianti is a great Italian red for heavier, bolder dishes. The Fonterutoli Chianti Classico with a 4.3 out of 5 star rating seems like a good match. It costs about 8 dollars per bottle."
38387,38387,Crab Burgers with Celery Root Remoulade Slaw,100,13.56,48.39,38.05,,4,https://spoonacular.com/recipeImages/38387-556x370.jpeg,http://www.foodnetwork.com/recipes/guy-fieri/crab-burgers-with-celery-root-remoulade-slaw-recipe/index.html,"Crab Burgers with Celery Root Remoulade Slaw is a <b>pescatarian</b> recipe with 4 servings. One portion of this dish contains around <b>51g of protein</b>, <b>80g of fat</b>, and a total of <b>1499 calories</b>. For <b>$9.12 per serving</b>, this recipe <b>covers 57%</b> of your daily requirements of vitamins and minerals. If you have cream, butter lettuce, scallions, and a few other ingredients on hand, you can make it. To use up the vegetable oil you could follow this main course with the <a href=""https://spoonacular.com/recipes/blueberry-coffee-cake-sundaysupper-511062"">Blueberry Coffee Cake #SundaySupper</a> as a dessert. It is perfect for <b>The Fourth Of July</b>. This recipe is typical of American cuisine. It works best as a main course, and is done in roughly <b>1 hour and 40 minutes</b>. This recipe from Foodnetwork has 1 fans. Overall, this recipe earns a <b>solid spoonacular score of 78%</b>. Try <a href=""https://spoonacular.com/recipes/crab-and-celery-root-rmoulade-12363"">Crab and Celery Root Rémoulade</a>, <a href=""https://spoonacular.com/recipes/cleri-rave-rmoulade-celery-root-rmoulade-11902"">Céleri-rave Rémoulade (celery Root Rémoulade)</a>, and <a href=""https://spoonacular.com/recipes/celery-root-rmoulade-835"">Celery -Root Rémoulade</a> for similar recipes.",0,76.0,"['chardonnay', 'muscadet', 'riesling']","Chardonnay, Muscadet, and Riesling are my top picks for Shellfish. Buttery chardonnay is great for scallops, shrimp, crab, and lobster, while muscadet is a classic pick for mussels, oysters, and clams. If you've got some spice in your shellfish, a semi-dry riesling can balance out the heat. You could try Ghost Pines Sonoma County Napa County Monterey County Chardonnay. Reviewers quite like it with a 5 out of 5 star rating and a price of about 27 dollars per bottle."
94081,94081,Green Coleslaw,15,2.44,56.92,40.64,,14,https://spoonacular.com/recipeImages/94081-556x370.jpg,http://www.food.com/recipe/green-coleslaw-140155,"Green Coleslaw is a <b>gluten free and vegan</b> side dish. One portion of this dish contains about <b>1g of protein</b>, <b>12g of fat</b>, and a total of <b>181 calories</b>. This recipe serves 14. For <b>33 cents per serving</b>, this recipe <b>covers 6%</b> of your daily requirements of vitamins and minerals. It will be a hit at your <b>The Fourth Of July</b> event. 1 person has made this recipe and would make it again. If you have slivered cabbage, bell pepper, vegetable oil, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes approximately <b>15 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 29%</b>. This score is not so tremendous. Try <a href=""https://spoonacular.com/recipes/red-green-coleslaw-93717"">Red & Green Coleslaw</a>, <a href=""https://spoonacular.com/recipes/red-and-green-coleslaw-92994"">Red and Green Coleslaw</a>, and <a href=""https://spoonacular.com/recipes/collard-green-coleslaw-759278"">Collard Green Coleslaw</a> for similar recipes.",0,28.0,,
194141,194141,"Potato, Green Cabbage, and Leek Soup with Lemon Crème Fraîche",60,14.65,54.93,30.42,,6,https://spoonacular.com/recipeImages/194141-556x370.jpg,http://www.epicurious.com:80/recipes/food/views/Potato-Green-Cabbage-and-Leek-Soup-with-Lemon-Creme-Fraiche-364109,"Potato, Green Cabbage, and Leek Soup with Lemon Crème Fraîche might be just the soup you are searching for. This recipe serves 6 and costs $1.67 per serving. One portion of this dish contains about <b>9g of protein</b>, <b>12g of fat</b>, and a total of <b>233 calories</b>. It is perfect for <b>Autumn</b>. 1 person were impressed by this recipe. A mixture of inch piece parmesan cheese rind, crème fraîche, lemon juice, and a handful of other ingredients are all it takes to make this recipe so scrumptious. It is brought to you by Epicurious. From preparation to the plate, this recipe takes around <b>1 hour</b>. It is a good option if you're following a <b>gluten free</b> diet. All things considered, we decided this recipe <b>deserves a spoonacular score of 55%</b>. This score is solid. Try <a href=""https://spoonacular.com/recipes/potato-green-cabbage-and-leek-soup-with-lemon-crme-frache-11546"">Potato, Green Cabbage, and Leek Soup with Lemon Crème Fraîche</a>, <a href=""https://spoonacular.com/recipes/mushroom-leek-pea-soup-with-lemon-ginger-creme-fraiche-753119"">Mushroom-Leek-Pea Soup with Lemon-Ginger Creme Fraiche</a>, and <a href=""https://spoonacular.com/recipes/chilled-yellow-squash-and-leek-soup-with-coriander-and-lemon-crme-frache-213405"">Chilled Yellow Squash and Leek Soup with Coriander and Lemon Crème Fraîche</a> for similar recipes.",0,38.0,,
131345,131345,PHILADELPHIA Chocolate-Vanilla Swirl Cheesecake,325,5.61,67.51,26.88,,16,https://spoonacular.com/recipeImages/131345-556x370.png,http://allrecipes.com/recipe/philadelphia-chocolate-vanilla-swirl-cheesecake-2/detail.aspx,"PHILADELPHIA Chocolate-Vanilla Swirl Cheesecake requires around <b>5 hours and 25 minutes</b> from start to finish. This recipe makes 16 servings with <b>460 calories</b>, <b>7g of protein</b>, and <b>35g of fat</b> each. For <b>$1.19 per serving</b>, this recipe <b>covers 7%</b> of your daily requirements of vitamins and minerals. Head to the store and pick up oreo cookies, knudsen cream, philadelphia cream cheese, and a few other things to make it today. This recipe from Allrecipes has 1 fans. All things considered, we decided this recipe <b>deserves a spoonacular score of 18%</b>. This score is not so great. Try <a href=""https://spoonacular.com/recipes/philadelphia-chocolate-vanilla-swirl-cheesecake-273286"">PHILADELPHIA Chocolate-Vanilla Swirl Cheesecake</a>, <a href=""https://spoonacular.com/recipes/philadelphia-pumpkin-swirl-cheesecake-from-philadelphia-cream-c-62022"">Philadelphia Pumpkin Swirl Cheesecake From Philadelphia Cream C</a>, and <a href=""https://spoonacular.com/recipes/philadelphia-3-step-raspberry-swirl-cheesecake-273203"">PHILADELPHIA 3-STEP Raspberry-Swirl Cheesecake</a> for similar recipes.",0,16.0,[],
40310,40310,Mushroom-shallot Quiche,45,9.88,63.04,27.08,,6,https://spoonacular.com/recipeImages/40310-556x370.jpg,http://www.bonappetit.com/recipes/2006/10/mushroom_shallot_quiche,"You can never have too many morn meal recipes, so give Mushroom-shallot Quiche a try. For <b>$1.02 per serving</b>, this recipe <b>covers 12%</b> of your daily requirements of vitamins and minerals. One portion of this dish contains around <b>10g of protein</b>, <b>31g of fat</b>, and a total of <b>421 calories</b>. This recipe serves 6. This recipe is typical of Mediterranean cuisine. 1 person found this recipe to be flavorful and satisfying. If you have ground pepper, eggs, mushrooms, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes around <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 35%</b>. This score is rather bad. Try <a href=""https://spoonacular.com/recipes/mushroom-shallot-quiche-40566"">Mushroom-Shallot Quiche</a>, <a href=""https://spoonacular.com/recipes/caramelized-shallot-+-mushroom-quiche-619712"">caramelized shallot + mushroom quiche</a>, and <a href=""https://spoonacular.com/recipes/cremini-mushroom-bacon-and-shallot-crustless-quiche-289879"">Cremini Mushroom, Bacon, and Shallot Crustless Quiche</a> for similar recipes.",1,32.0,,
100525,100525,"Baked Penne With Roasted Vegetables,courtesy Giada De La",65,15.83,35.01,49.16,,6,https://spoonacular.com/recipeImages/100525-556x370.jpg,http://www.food.com/recipe/baked-penne-with-roasted-vegetables-courtesy-giada-de-la-166577,"You can never have too many main course recipes, so give Baked Penne With Roasted Vegetables,courtesy Giada De Lan a try. One portion of this dish contains around <b>25g of protein</b>, <b>25g of fat</b>, and a total of <b>629 calories</b>. This recipe serves 6. For <b>$2.57 per serving</b>, this recipe <b>covers 34%</b> of your daily requirements of vitamins and minerals. Head to the store and pick up butter, mozzarella cheese, salt, and a few other things to make it today. To use up the salt you could follow this main course with the <a href=""https://spoonacular.com/recipes/apple-turnovers-recipe-48175"">Apple Turnovers Recipe</a> as a dessert. This recipe is liked by 18 foodies and cooks. From preparation to the plate, this recipe takes roughly <b>1 hour and 5 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 84%</b>. This score is super. Similar recipes include <a href=""https://spoonacular.com/recipes/baked-penne-with-roasted-vegetables-317600"">Baked Penne with Roasted Vegetables</a>, <a href=""https://spoonacular.com/recipes/baked-penne-with-roasted-vegetables-575922"">Baked Penne with Roasted Vegetables</a>, and <a href=""https://spoonacular.com/recipes/healthy-baked-penne-with-roasted-vegetables-516644"">Healthy Baked Penne with Roasted Vegetables</a>.",18,83.0,[],
144873,144873,Spicy Cuban Chicken,60,21.37,21.05,57.58,,6,https://spoonacular.com/recipeImages/144873-556x370.jpg,http://www.food.com/recipe/spicy-cuban-chicken-393506,"Spicy Cuban Chicken is a <b>gluten free and dairy free</b> main course. For <b>$1.89 per serving</b>, this recipe <b>covers 32%</b> of your daily requirements of vitamins and minerals. This recipe makes 6 servings with <b>579 calories</b>, <b>31g of protein</b>, and <b>14g of fat</b> each. 1 person has tried and liked this recipe. If you have ground cumin, onion, rice, and a few other ingredients on hand, you can make it. To use up the olive oil you could follow this main course with the <a href=""https://spoonacular.com/recipes/sauteed-banana-granola-and-yogurt-parfait-624619"">Sauteed Banana, Granolan and Yogurt Parfait</a> as a dessert. All things considered, we decided this recipe <b>deserves a spoonacular score of 72%</b>. This score is solid. Similar recipes include <a href=""https://spoonacular.com/recipes/cuban-spicy-yellow-rice-114025"">Cuban Spicy Yellow Rice</a>, <a href=""https://spoonacular.com/recipes/cuban-fritas-seasoned-cheeseburgers-with-shoestring-potatoes-and-spicy-sauce-204748"">Cuban Fritas (Seasoned Cheeseburgers with Shoestring Potatoes and Spicy Sauce)</a>, and <a href=""https://spoonacular.com/recipes/cuban-sandwiches-and-cuban-sliders-625870"">Cuban Sandwiches and Cuban Sliders</a>.",0,69.0,,
146155,146155,Grandma's Baked Beans,65,13.68,31.51,54.81,,12,https://spoonacular.com/recipeImages/146155-556x370.jpg,http://www.food.com/recipe/grandmas-baked-beans-304253,"Grandma's Baked Beans might be just the side dish you are searching for. This gluten free, dairy free, and fodmap friendly recipe serves 12 and costs <b>53 cents per serving</b>. One serving contains <b>261 calories</b>, <b>9g of protein</b>, and <b>10g of fat</b>. This recipe from Food.com has 1 fans. If you have bacon, brown sugar, pork and beans, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes about <b>1 hour and 5 minutes</b>. Overall, this recipe earns a <b>not so excellent spoonacular score of 31%</b>. Try <a href=""https://spoonacular.com/recipes/grandmas-baked-beans-492631"">Grandma’s Baked Beans</a>, <a href=""https://spoonacular.com/recipes/grandma-dumeneys-baked-beans-198486"">Grandma Dumeney's Baked Beans</a>, and <a href=""https://spoonacular.com/recipes/grandma-gwens-beans-198380"">Grandma Gwen's Beans</a> for similar recipes.",0,28.0,,
14113,14113,"Pan Seared Salmon with Asparagus Lemon Salad, Red Wine Reduction and Watercress Puree",40,28.26,59.67,12.07,,4,https://spoonacular.com/recipeImages/14113-556x370.jpeg,http://www.foodnetwork.com/recipes/brad-sorenson/pan-seared-salmon-with-asparagus-lemon-salad-red-wine-reduction-and-watercress-puree-recipe/index.html,"Pan Seared Salmon with Asparagus Lemon Salad, Red Wine Reduction and Watercress Puree might be a good recipe to expand your main course repertoire. This recipe serves 4 and costs $8.65 per serving. One portion of this dish contains approximately <b>37g of protein</b>, <b>35g of fat</b>, and a total of <b>698 calories</b>. If you have shallots, kosher salt and pepper, stems basil, and a few other ingredients on hand, you can make it. To use up the rosemary you could follow this main course with the <a href=""https://spoonacular.com/recipes/raspberry-brie-dessert-pizza-with-rosemary-and-candied-pecans-591875"">Raspberry Brie Dessert Pizza with Rosemary and Candied Pecans</a> as a dessert. 6 people have tried and liked this recipe. It is brought to you by Foodnetwork. Overall, this recipe earns a <b>tremendous spoonacular score of 90%</b>. Similar recipes include <a href=""https://spoonacular.com/recipes/pan-seared-salmon-with-asparagus-lemon-salad-red-wine-reduction-and-watercress-puree-350222"">Pan Seared Salmon with Asparagus Lemon Salad, Red Wine Reduction and Watercress Puree</a>, <a href=""https://spoonacular.com/recipes/roasted-chateaubriand-with-red-wine-mushroom-reduction-and-pommes-puree-752433"">Roasted Chateaubriand with Red Wine-Mushroom Reduction and Pommes Puree</a>, and <a href=""https://spoonacular.com/recipes/seared-salmon-with-hemp-seeds-radish-sprout-and-watercress-salad-4659"">Seared Salmon With Hemp Seeds, Radish Sprout and Watercress Salad</a>.",6,87.0,"['chardonnay', 'pinot noir', 'sauvignon blanc']","Chardonnay, Pinot Noir, and Sauvignon Blanc are my top picks for Salmon. To decide on white or red, you should consider your seasoning and sauces. Chardonnay is a great friend to buttery, creamy dishes, while sauvignon blanc can complement herb or citrus-centric dishes. A light-bodied, low-tannin red such as the pinot noir goes great with broiled or grilled salmon. The Paul Dolan Vineyards Chardonnay Wine with a 5 out of 5 star rating seems like a good match. It costs about 20 dollars per bottle."
157581,157581,Cranberry Layer Cake,50,3.74,43.46,52.8,,12,https://spoonacular.com/recipeImages/157581-556x370.jpg,http://www.tasteofhome.com/Recipes/cranberry-layer-cake,"One portion of this dish contains around <b>5g of protein</b>, <b>25g of fat</b>, and a total of <b>501 calories</b>. This recipe serves 12 and costs 75 cents per serving. If you have orange peel, cream cheese, eggs, and a few other ingredients on hand, you can make it. 1 person has made this recipe and would make it again. From preparation to the plate, this recipe takes approximately <b>50 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 20%</b>. This score is rather bad. Try <a href=""https://spoonacular.com/recipes/cranberry-carrot-layer-cake-423546"">Cranberry-Carrot Layer Cake</a>, <a href=""https://spoonacular.com/recipes/cranberry-glazed-orange-layer-cake-65065"">Cranberry-Glazed Orange Layer Cake</a>, and <a href=""https://spoonacular.com/recipes/cranberry-glazed-orange-layer-cake-522917"">Cranberry Glazed Orange Layer Cake</a> for similar recipes.",0,17.0,,
61334,61334,Butter Pecan Cake,75,3.5,44.79,51.71,,12,https://spoonacular.com/recipeImages/61334-556x370.jpg,http://www.recipezaar.com/Butter-Pecan-Cake-119091,"Butter Pecan Cake might be a good recipe to expand your dessert recipe box. This recipe makes 12 servings with <b>420 calories</b>, <b>4g of protein</b>, and <b>21g of fat</b> each. For <b>46 cents per serving</b>, this recipe <b>covers 6%</b> of your daily requirements of vitamins and minerals. 1 person were glad they tried this recipe. It is brought to you by Recipezaar. It is a good option if you're following a <b>dairy free</b> diet. A mixture of betty crocker coconut pecan frosting, water, oil, and a handful of other ingredients are all it takes to make this recipe so delicious. From preparation to the plate, this recipe takes about <b>1 hour and 15 minutes</b>. Taking all factors into account, this recipe <b>earns a spoonacular score of 20%</b>, which is rather bad. Similar recipes are <a href=""https://spoonacular.com/recipes/pecan-butter-cake-388467"">Pecan Butter Cake</a>, <a href=""https://spoonacular.com/recipes/butter-pecan-cake-691342"">Butter Pecan Cake</a>, and <a href=""https://spoonacular.com/recipes/butter-pecan-cake-60491"">Butter Pecan Cake</a>.",0,17.0,,
33179,33179,Crispy Potatoes With Green Beans & Eggs,45,18.13,64.51,17.36,,4,https://spoonacular.com/recipeImages/33179-556x370.jpg,http://joyof.kosher.com/recipe/crispy-potatoes-with-green-beans-eggs/,"Crispy Potatoes With Green Beans & Eggs might be just the side dish you are searching for. One portion of this dish contains about <b>12g of protein</b>, <b>11g of fat</b>, and a total of <b>268 calories</b>. This recipe serves 4 and costs 76 cents per serving. Only a few people made this recipe, and 1 would say it hit the spot. It is a good option if you're following a <b>gluten free, dairy free, whole 30, and vegetarian</b> diet. A mixture of pepper, olive oil, salt, and a handful of other ingredients are all it takes to make this recipe so tasty. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 59%</b>. This score is solid. Try <a href=""https://spoonacular.com/recipes/crispy-potatoes-with-cheesy-eggs-293280"">Crispy Potatoes with Cheesy Eggs</a>, <a href=""https://spoonacular.com/recipes/crispy-sage-potatoes-with-fried-eggs-43909"">Crispy Sage Potatoes With Fried Eggs</a>, and <a href=""https://spoonacular.com/recipes/scrambled-eggs-with-leeks-fava-beans-crispy-breadcrumbs-and-parmesan-186222"">Scrambled Eggs with Leeks, Fava Beans, Crispy Breadcrumbs, and Parmesan</a> for similar recipes.",0,69.0,,
44459,44459,"Spinach Sformatino With Pancetta, Radishes, And Spring Onions",45,21.72,70.86,7.42,,4,https://spoonacular.com/recipeImages/44459-556x370.jpg,http://www.marthastewart.com/315039/spinach-sformatino-with-pancetta-radishe,"Spinach Sformatino With Pancetta, Radishes, And Spring Onions might be just the main course you are searching for. This recipe makes 4 servings with <b>541 calories</b>, <b>26g of protein</b>, and <b>45g of fat</b> each. For <b>$3.73 per serving</b>, this recipe <b>covers 33%</b> of your daily requirements of vitamins and minerals. It will be a hit at your <b>Spring</b> event. 7 people found this recipe to be yummy and satisfying. It is a good option if you're following a <b>gluten free and primal</b> diet. If you have by-1/2-inch pieces pancetta, sherry-wine vinegar, cayenne pepper, and a few other ingredients on hand, you can make it. To use up the coarse salt you could follow this main course with the <a href=""https://spoonacular.com/recipes/healthy-raw-chocolate-pudding-516858"">Healthy Raw Chocolate Pudding</a> as a dessert. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 79%</b>. This score is solid. Try <a href=""https://spoonacular.com/recipes/spring-frittata-with-asparagus-radishes-38015"">Spring Frittata With Asparagus & Radishes</a>, <a href=""https://spoonacular.com/recipes/spring-salad-w-radishes-beets-661431"">Spring Salad w/ Radishes & Beets</a>, and <a href=""https://spoonacular.com/recipes/spring-salad-with-radishes-and-pumpkin-seeds-14356"">Spring Salad With Radishes And Pumpkin Seeds</a> for similar recipes.",7,77.0,,
31000,31000,Azuki Ice Cream (japanese Red Beans Ice Cream),570,8.05,50.56,41.39,,2,https://spoonacular.com/recipeImages/31000-556x370.jpg,http://allrecipes.com/Recipe/Azuki-Ice-Cream-Japanese-Red-Beans-Ice-Cream/Detail.aspx,"You can never have too many Japanese recipes, so give Azuki Ice Cream (japanese Red Beans Ice Cream) a try. This recipe makes 2 servings with <b>1013 calories</b>, <b>21g of protein</b>, and <b>58g of fat</b> each. For <b>$2.1 per serving</b>, this recipe <b>covers 25%</b> of your daily requirements of vitamins and minerals. 29 people were glad they tried this recipe. If you have adzuki beans, egg yolks, sugar, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes roughly <b>9 hours and 30 minutes</b>. It will be a hit at your <b>Summer</b> event. It is a good option if you're following a <b>gluten free and vegetarian</b> diet. It is brought to you by Allrecipes. Taking all factors into account, this recipe <b>earns a spoonacular score of 71%</b>, which is pretty good. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/strawberry-cookies-and-cream-ice-cream-917912"">Strawberry Cookies and Cream Ice Cream</a>, <a href=""https://spoonacular.com/recipes/avocado-ice-cream-913453"">Avocado Ice Cream</a>, and <a href=""https://spoonacular.com/recipes/creamy-lemon-ice-cream-916265"">Creamy Lemon Ice Cream</a>.",29,68.0,"['riesling', 'gewurztraminer', 'chenin blanc']","Riesling, Gewurztraminer, and Chenin Blanc are great choices for Asian. The best wine for Asian food depends on the cuisine and dish - of course - but these acidic whites pair with a number of traditional meals, spicy or not. The Biltmore Estate Riesling with a 4.7 out of 5 star rating seems like a good match. It costs about 13 dollars per bottle."
7325,7325,Crispy Trout Amandine,21,31.35,52.35,16.3,,1,https://spoonacular.com/recipeImages/7325-556x370.jpg,http://recipes.prevention.com/Recipe/crispy-trout-amandine.aspx,"Need a <b>gluten free, dairy free, and pescatarian main course</b>? Crispy Trout Amandine could be an amazing recipe to try. This recipe serves 1. One serving contains <b>494 calories</b>, <b>40g of protein</b>, and <b>30g of fat</b>. For <b>$4.68 per serving</b>, this recipe <b>covers 35%</b> of your daily requirements of vitamins and minerals. This recipe is liked by 1 foodies and cooks. Head to the store and pick up salt, olive oil, cornmeal, and a few other things to make it today. To use up the olive oil you could follow this main course with the <a href=""https://spoonacular.com/recipes/sauteed-banana-granola-and-yogurt-parfait-624619"">Sauteed Banana, Granolan and Yogurt Parfait</a> as a dessert. From preparation to the plate, this recipe takes about <b>21 minutes</b>. It is brought to you by recipes.prevention.com. All things considered, we decided this recipe <b>deserves a spoonacular score of 90%</b>. This score is outstanding. Try <a href=""https://spoonacular.com/recipes/crispy-trout-amandine-7409"">Crispy Trout Amandine</a>, <a href=""https://spoonacular.com/recipes/trout-amandine-85149"">Trout Amandine</a>, and <a href=""https://spoonacular.com/recipes/trout-amandine-85253"">Trout Amandine</a> for similar recipes.",0,89.0,,
